customerid,bank_account_type,employment_status_clients,age,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,loan_approval_min,early_payments,late_payments,payment_status_score,repayment_behaviour_score
8a858e6f5668e017015684c4a4305d0a,Savings,Permanent,32,301982910,2,2017-07-18 00:08:51,2017-07-17 23:08:45,10000.0,13000.0,30,Bad,60.1,1,0,5.0,500.0
8a858e64590ae20001592d0712656fd5,Savings,Student,37,301966823,7,2017-07-06 17:04:14,2017-07-06 16:04:09,20000.0,23000.0,30,Good,60.08,5,1,18.5,308.0
8a858e8e5cc54eb9015cc59a217a246a,Savings,Permanent,40,301981435,2,2017-07-17 09:45:49,2017-07-17 08:45:41,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858ef45bcf0c76015bcf1a864d0462,Savings,unknown,44,301981134,7,2017-07-17 06:26:31,2017-07-17 05:26:25,30000.0,34500.0,30,Good,60.1,6,0,29.0,483.0
8a858ee65be8d42d015be90352a8166d,Savings,Permanent,37,301963232,3,2017-07-04 14:06:50,2017-07-04 13:06:44,10000.0,13000.0,30,Good,60.1,2,0,10.0,500.0
8a858f265c1c393e015c20379a9341b7,Savings,Permanent,33,301981569,3,2017-07-17 10:48:50,2017-07-17 09:48:44,10000.0,13000.0,30,Good,60.1,2,0,9.5,475.0
8a858e1c5bab1191015bae9d16cc1cf6,Savings,Permanent,47,302002406,4,2017-07-29 16:16:20,2017-07-29 15:15:09,20000.0,24500.0,30,Good,61.18,3,0,15.0,500.0
8a858e155cd052b0015cd2a48d745802,Savings,Permanent,34,301976848,2,2017-07-14 00:52:53,2017-07-13 23:52:45,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858e035693e02901569d043ad712d8,Other,Permanent,40,301983691,7,2017-07-18 12:13:29,2017-07-18 11:13:22,20000.0,24500.0,30,Good,60.12,5,1,20.0,333.0
8a858e0d59b23c720159b3a2d9a054bb,Savings,unknown,41,301993197,6,2017-07-24 11:50:02,2017-07-24 10:49:50,30000.0,34500.0,30,Good,60.2,5,0,25.0,500.0
8a858e6f5668e01701568392953a495d,Other,Student,37,301977173,6,2017-07-14 09:37:40,2017-07-14 08:37:33,30000.0,34500.0,30,Bad,60.12,5,0,24.0,480.0
8a858ee758a4dfbc0158ab94693037fd,Savings,Permanent,51,301974634,10,2017-07-12 13:52:22,2017-07-12 12:52:15,15000.0,17250.0,30,Good,60.12,9,0,45.0,500.0
8a858f8a5a424041015a4673217f2c18,Savings,unknown,50,301973211,4,2017-07-11 15:11:43,2017-07-11 14:11:37,20000.0,24500.0,30,Good,60.1,3,0,14.5,483.0
8a858f9c56aaf37d0156b7221dc522d4,Other,Self-Employed,46,301985641,8,2017-07-19 13:14:39,2017-07-19 12:14:31,40000.0,48000.0,60,Bad,60.13,5,2,13.5,193.0
8a858ff35af1c396015af1fc915018ca,Savings,Permanent,39,301978405,6,2017-07-14 21:46:29,2017-07-14 20:45:19,30000.0,39000.0,60,Bad,61.17,3,2,4.5,90.0
8a858f01588603fa0158872e60af68d0,Savings,unknown,62,301969372,5,2017-07-08 15:26:23,2017-07-08 14:26:09,10000.0,13000.0,30,Good,60.23,2,2,0.0,0.0
8a858f275c451af5015c5882b88104e6,Savings,Permanent,38,301958685,2,2017-07-01 08:53:51,2017-07-01 07:53:44,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858ee75afc09f4015affcf7ccf4a2b,Savings,Permanent,43,301963961,7,2017-07-04 21:45:13,2017-07-04 20:45:00,30000.0,34500.0,30,Good,60.22,6,0,30.0,500.0
8a858ff556236fa8015626551cd23d08,Other,Permanent,41,301969573,10,2017-07-08 18:29:23,2017-07-08 17:29:10,40000.0,48000.0,60,Good,60.22,6,3,14.0,156.0
8a858eef55548905015554a9578505d4,Other,Permanent,45,301969491,5,2017-07-08 17:07:29,2017-07-08 16:07:24,10000.0,13000.0,30,Good,60.08,1,3,-10.5,-262.0
8a858f055c831d5b015c838085fc29f5,Savings,Permanent,34,301996758,2,2017-07-26 11:28:58,2017-07-26 10:28:51,10000.0,11500.0,15,Good,60.12,1,0,4.5,450.0
8a858fc259d7378a0159d9505282320d,Savings,Permanent,38,302002315,9,2017-07-29 15:02:31,2017-07-29 14:01:18,30000.0,34500.0,30,Good,61.22,5,3,8.5,106.0
8a858ef85a613c85015a6645c8f248dc,Savings,Permanent,37,301974813,4,2017-07-12 15:40:18,2017-07-12 14:40:10,10000.0,11125.0,15,Good,60.13,3,0,15.0,500.0
8a858f54589736f40158a6bcd6ac24fb,Savings,unknown,42,301993159,9,2017-07-24 11:28:22,2017-07-24 10:28:15,30000.0,34500.0,30,Good,60.12,7,1,27.5,344.0
8a858f9b5c589341015c5905fe4f3ef8,Savings,Permanent,32,302000493,3,2017-07-28 12:43:17,2017-07-28 11:43:08,10000.0,13000.0,30,Good,60.15,2,0,9.0,450.0
8a858f765aad177b015aad95c071630f,Savings,Permanent,42,301981795,2,2017-07-17 12:38:13,2017-07-17 11:38:06,10000.0,11500.0,15,Good,60.12,1,0,4.5,450.0
8a858e345be813ea015bea87369b2395,Savings,Permanent,36,301988905,3,2017-07-21 09:25:31,2017-07-21 08:25:25,20000.0,24500.0,30,Good,60.1,2,0,9.5,475.0
8a858eef5554890501555f67fb433a28,Other,Permanent,34,302002966,12,2017-07-30 02:58:29,2017-07-30 01:58:21,50000.0,57500.0,90,Good,60.13,10,1,45.0,409.0
8a858fd25c5a5bc7015c5b63cb92393a,Savings,Permanent,41,301991539,2,2017-07-23 07:43:16,2017-07-23 06:43:08,10000.0,13000.0,30,Bad,60.13,0,1,-5.0,-500.0
8a858e935b496584015b545b32e350e8,Savings,Permanent,32,301994629,5,2017-07-25 06:37:43,2017-07-25 05:37:22,10000.0,13000.0,30,Good,60.35,3,1,10.0,250.0
8a858f1a5ccb60ae015cccf036d254b1,Savings,Permanent,36,301997274,2,2017-07-26 15:59:15,2017-07-26 14:59:08,10000.0,11500.0,15,Good,60.12,0,1,-5.0,-500.0
8a858f305cb1ec4e015cb215f0500a8d,Savings,Permanent,33,301978868,2,2017-07-15 09:37:01,2017-07-15 08:36:55,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858e7b55deef140155e4ec385d463c,Other,Self-Employed,45,301989094,15,2017-07-21 11:18:49,2017-07-21 10:18:41,40000.0,48000.0,60,Good,60.13,9,5,19.5,139.0
8a858e875c63d395015c77406c2871b5,Savings,unknown,37,302003019,3,2017-07-30 06:23:22,2017-07-30 05:23:13,10000.0,13000.0,30,Good,60.15,2,0,10.0,500.0
8a858ec65cc6352b015cc64525ea0763,Savings,Permanent,40,301968904,2,2017-07-08 08:12:37,2017-07-08 07:12:31,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858900536a043401537e4c0ac5452a,Other,Permanent,41,301998753,12,2017-07-27 13:09:07,2017-07-27 12:09:01,30000.0,34500.0,30,Good,60.1,9,2,33.0,300.0
8a858eae5bb5beb8015bbb0a34bf0472,Savings,Permanent,37,301964899,4,2017-07-05 13:55:52,2017-07-05 12:55:46,20000.0,22250.0,15,Bad,60.1,3,0,14.5,483.0
8a85886f54517ee00154528c65463d2b,Other,Student,32,301998718,4,2017-07-27 12:43:21,2017-07-27 11:43:15,10000.0,13000.0,30,Good,60.1,2,1,4.0,133.0
8a858f9d565c00590156663342c463d5,Other,Self-Employed,35,301998671,6,2017-07-27 12:16:32,2017-07-27 11:16:25,20000.0,24500.0,30,Good,60.12,3,2,5.0,100.0
8a858ea35a28b88b015a32ef2263276d,Savings,Permanent,37,301999460,5,2017-07-27 20:34:17,2017-07-27 19:34:09,10000.0,11500.0,15,Good,60.13,3,1,9.5,238.0
8a858f4c5bb597f6015bc37ca2495d1e,Savings,unknown,45,301962898,3,2017-07-04 11:01:51,2017-07-04 10:01:44,10000.0,13000.0,30,Good,60.12,2,0,10.0,500.0
8a858eba5591bf28015598d9905c1ce2,Other,Permanent,33,301994665,6,2017-07-25 07:21:21,2017-07-25 06:21:14,10000.0,13000.0,30,Bad,60.12,2,3,-5.0,-100.0
8a85893d53f104eb0153f65ccad80981,Savings,Permanent,32,301965310,11,2017-07-05 18:03:22,2017-07-05 17:03:14,30000.0,33000.0,30,Good,60.13,9,1,39.5,395.0
8a858f9d5bd44001015bd4bd9c2e2f04,Savings,unknown,34,301999416,3,2017-07-27 19:57:29,2017-07-27 18:57:22,10000.0,13000.0,30,Good,60.12,1,1,0.0,0.0
8a858e51584a1fc701584f9840341f42,Other,Permanent,42,301971037,7,2017-07-10 09:26:41,2017-07-10 08:26:35,20000.0,24500.0,30,Good,60.1,6,0,28.5,475.0
8a858fd3552c7562015559cb371f4c8c,Other,Permanent,36,301965883,13,2017-07-06 07:11:10,2017-07-06 06:10:56,30000.0,39000.0,60,Good,60.23,9,3,27.5,229.0
8a858fd75bb62bbe015bc4d0514c622f,Savings,unknown,44,301976405,4,2017-07-13 17:17:40,2017-07-13 16:17:34,20000.0,24500.0,30,Good,60.1,3,0,15.0,500.0
8a858f445cef446f015cf26e763c3504,Savings,unknown,51,301974676,2,2017-07-12 14:18:10,2017-07-12 13:18:00,10000.0,13000.0,30,Good,60.17,1,0,5.0,500.0
8a858e2c5cc64f70015cc83a050e57d2,Savings,unknown,30,302002358,2,2017-07-29 15:36:40,2017-07-29 14:36:32,10000.0,13000.0,30,Bad,60.13,1,0,5.0,500.0
8a858ee159de9b420159dee292301739,Savings,Permanent,37,301964205,7,2017-07-05 06:20:33,2017-07-05 05:20:28,20000.0,23000.0,30,Good,60.08,5,1,19.5,325.0
8a858e5555780ea001557951c3dc6af3,Savings,Permanent,32,301997042,6,2017-07-26 13:58:09,2017-07-26 12:56:57,10000.0,13000.0,30,Bad,61.2,3,2,4.0,80.0
8a858ffb5b350b52015b386112da4435,Savings,Permanent,36,301967137,4,2017-07-06 21:13:09,2017-07-06 20:12:56,10000.0,12250.0,30,Good,60.22,3,0,15.0,500.0
8a8588fd53f1099e015400dd349f073e,Other,Permanent,44,301960929,10,2017-07-03 12:06:51,2017-07-03 11:06:44,30000.0,34500.0,30,Good,60.12,8,1,34.5,383.0
8a858f485a5c6a7a015a5dd3c9464ca9,Savings,unknown,35,301996722,4,2017-07-26 11:07:57,2017-07-26 10:07:51,20000.0,24500.0,30,Good,60.1,3,0,14.5,483.0
8a858e7d595026f8015951c0c4a03fae,Savings,Permanent,39,301959458,10,2017-07-01 21:50:24,2017-07-01 20:50:19,30000.0,34500.0,30,Good,60.08,8,1,34.0,378.0
8a858900536a043401537f79fca22800,Other,Permanent,41,301984206,12,2017-07-18 16:30:13,2017-07-18 15:29:02,20000.0,21000.0,15,Good,61.18,11,0,55.0,500.0
8a858fc65c7e0e55015c7f71c0ec64e0,Savings,Permanent,43,301979918,2,2017-07-16 04:11:31,2017-07-16 03:11:23,10000.0,13000.0,30,Bad,60.13,1,0,5.0,500.0
8a858e775b10631f015b106dec5e0758,Savings,unknown,43,301963877,2,2017-07-04 21:00:41,2017-07-04 19:32:19,10000.0,13000.0,30,Good,88.37,1,0,5.0,500.0
8a858ea75b1fd476015b21f082c92965,Savings,unknown,45,301981345,5,2017-07-17 08:58:36,2017-07-17 07:57:25,20000.0,24500.0,30,Good,61.18,4,0,19.0,475.0
8a858fb15b34a708015b360a67c61f3a,Savings,Permanent,47,301965700,2,2017-07-05 22:59:49,2017-07-05 21:59:42,10000.0,13000.0,30,Bad,60.12,1,0,4.5,450.0
8a858fb85cc5f243015cc61fb4dd2f63,Savings,Permanent,51,301994188,2,2017-07-24 20:19:45,2017-07-24 19:19:38,10000.0,13000.0,30,Good,60.12,1,0,4.5,450.0
8a858e625c8d993a015c98e6bf820462,Savings,Permanent,41,301984836,2,2017-07-19 00:15:16,2017-07-18 23:15:09,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858f1f587161850158742ebbce53d8,Savings,Permanent,39,301974331,9,2017-07-12 10:36:23,2017-07-12 09:36:17,30000.0,34500.0,30,Good,60.1,8,0,40.0,500.0
8a858fbd5cd6054a015cde54dfb866ae,Savings,unknown,37,301973168,2,2017-07-11 14:52:50,2017-07-11 13:52:44,10000.0,13000.0,30,Bad,60.1,1,0,4.5,450.0
8a858e8e59bbadf50159bc079e1a31c1,Savings,Permanent,40,301987139,13,2017-07-20 09:47:17,2017-07-20 08:47:09,40000.0,44000.0,30,Bad,60.13,10,2,39.5,329.0
8a858ff85bd93919015bdf39c4bc513a,Savings,Permanent,36,301993190,2,2017-07-24 11:45:43,2017-07-24 10:45:35,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858e6f5cd5e874015cde13d1225f01,Savings,Permanent,41,301999144,2,2017-07-27 16:45:01,2017-07-27 15:44:56,10000.0,13000.0,30,Good,60.08,0,1,-5.0,-500.0
8a858e705668e167015669d13a392b04,Other,Self-Employed,37,301975677,14,2017-07-13 09:21:52,2017-07-13 08:21:44,40000.0,44000.0,30,Good,60.13,10,3,33.0,254.0
8a858f975c4582c4015c53d3a3a2351c,Savings,unknown,34,301987565,2,2017-07-20 13:35:37,2017-07-20 12:35:30,10000.0,11500.0,15,Good,60.12,0,1,-5.0,-500.0
8a858e885b68546c015b6cb377c12140,Savings,Permanent,39,301959359,2,2017-07-01 20:37:48,2017-07-01 19:37:42,10000.0,13000.0,30,Bad,60.1,1,0,4.5,450.0
8a858fd05bfd7d3c015c025a5aa05908,Savings,unknown,39,301976433,3,2017-07-13 17:32:48,2017-07-13 16:32:41,10000.0,11500.0,15,Bad,60.12,1,1,0.0,0.0
8a858faf5679a83801568eafc30a030b,Other,Permanent,60,302002858,5,2017-07-29 23:10:02,2017-07-29 22:08:50,20000.0,24500.0,30,Good,61.2,4,0,19.5,488.0
8a858f8658c206a90158d0c447863597,Savings,Student,31,301988349,8,2017-07-20 21:20:00,2017-07-20 20:19:53,30000.0,34500.0,30,Good,60.12,7,0,35.0,500.0
8a858e105bd92644015bded94870560e,Savings,Permanent,38,301961409,4,2017-07-03 16:23:50,2017-07-03 15:23:45,20000.0,24500.0,30,Bad,60.08,3,0,15.0,500.0
8a858fda5ca12263015ca1a06c7f3657,Current,Permanent,35,301984508,2,2017-07-18 19:33:28,2017-07-18 18:33:20,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858f185d1daff6015d279fcb900eef,Savings,Permanent,41,302000168,2,2017-07-28 09:47:05,2017-07-28 08:46:58,10000.0,13000.0,30,Good,60.12,1,0,4.5,450.0
8a858f365c83961c015c83a6989c054c,Savings,Permanent,43,301969576,2,2017-07-08 18:32:03,2017-07-08 17:31:56,10000.0,13000.0,30,Bad,60.12,1,0,4.5,450.0
8a858f3e589c406101589ef73f273508,Savings,Permanent,50,301996162,4,2017-07-26 00:42:05,2017-07-25 23:40:54,20000.0,24500.0,30,Bad,61.18,1,2,-5.0,-167.0
8a858feb55f82bbf0155f85225000130,Other,Permanent,41,301995188,11,2017-07-25 12:28:30,2017-07-25 11:28:22,30000.0,31500.0,30,Good,60.13,10,0,49.0,490.00000000000006
8a8588dc5384a05f0153982119c81a51,Savings,Permanent,37,301963816,3,2017-07-04 19:48:36,2017-07-04 18:48:30,10000.0,13000.0,30,Good,60.1,2,0,10.0,500.0
8a858eb85c1be44c015c1c8e37dc38ae,Savings,unknown,33,302001832,2,2017-07-29 08:54:39,2017-07-29 07:54:33,10000.0,11500.0,15,Bad,60.1,1,0,5.0,500.0
8a858e6c5bd3fbff015bd6c602636a07,Savings,Permanent,42,301997319,6,2017-07-26 16:30:50,2017-07-26 15:30:42,20000.0,24500.0,30,Good,60.13,4,1,15.0,300.0
8a858ece586263020158696870092f98,Savings,Permanent,31,301983172,2,2017-07-18 07:48:17,2017-07-18 06:48:11,10000.0,11500.0,15,Good,60.1,0,1,-5.0,-500.0
8a858e69566ae5b8015674eb114d02a7,Other,Student,36,301963099,8,2017-07-04 12:41:32,2017-07-04 11:41:25,20000.0,24500.0,30,Good,60.12,5,2,15.0,214.0
8a858e635bd8fe1e015bd96654063492,Savings,Permanent,35,301975507,3,2017-07-13 07:03:56,2017-07-13 06:03:50,10000.0,13000.0,30,Good,60.1,1,1,0.0,0.0
8a858e1d5cd58f9e015cdfe7c50d380b,Savings,Permanent,39,301996427,2,2017-07-26 08:32:42,2017-07-26 07:32:35,10000.0,12500.0,30,Good,60.12,1,0,5.0,500.0
8a85881053bc33670153cc5a32432a14,Other,Permanent,45,301976453,14,2017-07-13 17:47:03,2017-07-13 16:45:50,30000.0,36000.0,60,Good,61.22,12,1,53.5,412.0
8a858e705cb15527015cbfa764de55ec,Savings,Permanent,47,301970741,2,2017-07-09 23:07:31,2017-07-09 22:07:24,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858e035693e0290156b6bd3b483170,Other,Permanent,63,301970232,5,2017-07-09 13:53:16,2017-07-09 12:53:11,30000.0,34500.0,30,Good,60.08,4,0,19.0,475.0
8a858eb45784f9280157880bb0201fd6,Other,Self-Employed,36,301991057,12,2017-07-22 17:23:11,2017-07-22 16:23:03,40000.0,44000.0,30,Good,60.13,11,0,55.0,500.0
8a858f6c570f2d66015712e38a287de4,Savings,Permanent,54,301993100,9,2017-07-24 10:53:13,2017-07-24 09:52:58,40000.0,48000.0,60,Good,60.25,5,3,8.0,100.0
8a858e225c404292015c5530c04b10ac,Savings,Permanent,42,301967626,3,2017-07-07 09:36:39,2017-07-07 08:36:33,10000.0,13000.0,30,Good,60.1,2,0,10.0,500.0
8a858f6c570f2d66015715196add220a,Other,Self-Employed,39,301967510,11,2017-07-07 08:23:10,2017-07-07 07:23:05,10000.0,11000.0,30,Good,60.08,10,0,50.0,500.0
8a858e985885ff6d0158901f30661ab5,Savings,unknown,42,301986327,9,2017-07-19 19:20:12,2017-07-19 18:20:07,20000.0,24500.0,30,Good,60.08,7,1,29.5,369.0
8a858fd75bc96a6f015bcd5861d93185,Savings,Permanent,43,301962648,3,2017-07-04 08:30:51,2017-07-04 07:30:46,10000.0,13000.0,30,Good,60.08,2,0,9.5,475.0
8a858e035693e029015695208c6b4c61,Other,Self-Employed,47,301999372,10,2017-07-27 19:20:43,2017-07-27 18:19:28,30000.0,33000.0,30,Good,61.25,9,0,44.5,494.00000000000006
8a858fd3552c75620155488cbd3f650d,Other,Self-Employed,44,301985648,19,2017-07-19 13:16:23,2017-07-19 12:16:15,50000.0,55000.0,60,Good,60.13,17,1,78.0,433.0
8a858f7d5ab3ca4b015ab5184798706a,Savings,Permanent,36,301963436,3,2017-07-04 15:56:36,2017-07-04 14:55:30,10000.0,13000.0,30,Good,61.1,0,2,-10.0,-500.0
8a858faf56939fea0156954f195d4ffb,Savings,Self-Employed,50,301987404,11,2017-07-20 12:07:37,2017-07-20 11:07:29,40000.0,48000.0,60,Good,60.13,8,2,30.0,300.0
8a858eda5c8863ff015c976326e5032d,Savings,Permanent,45,302002846,3,2017-07-29 22:50:59,2017-07-29 21:50:52,10000.0,13000.0,30,Good,60.12,2,0,10.0,500.0
8a858f6c5bf84cd0015bf8b8239327b2,Savings,Permanent,43,301986359,3,2017-07-19 19:42:09,2017-07-19 18:42:01,10000.0,13000.0,30,Good,60.13,2,0,10.0,500.0
8a858ff9580b881201581a57953908dc,Other,Permanent,39,301979047,5,2017-07-15 12:00:37,2017-07-15 11:00:29,10000.0,11500.0,15,Good,60.13,1,3,-10.5,-262.0
8a858faf56b7821c0156bc7a2d156c16,Savings,unknown,33,301962891,2,2017-07-04 10:55:58,2017-07-04 09:55:47,10000.0,11500.0,15,Good,60.18,1,0,5.0,500.0
8a858fef570f30e501571f79fbe43bc4,Savings,Self-Employed,37,301987470,10,2017-07-20 12:41:04,2017-07-20 11:40:57,15000.0,16500.0,30,Good,60.12,9,0,45.0,500.0
8a858f995c5fa060015c63abd4c27a56,Savings,Permanent,38,301958931,2,2017-07-01 13:10:52,2017-07-01 12:10:45,10000.0,13000.0,30,Bad,60.12,1,0,5.0,500.0
8a858ff9580b88120158160820c9217b,Other,Self-Employed,45,302001954,6,2017-07-29 10:26:47,2017-07-29 09:26:41,20000.0,24500.0,30,Bad,60.1,4,1,15.0,300.0
8a858f4f5511dca201551d3b601d7be8,Other,Self-Employed,42,301980907,6,2017-07-16 21:15:05,2017-07-16 20:14:59,30000.0,34500.0,30,Good,60.1,3,2,5.0,100.0
8a858e1d5cd58f9e015ce610e19f13f4,Savings,Permanent,43,301976390,2,2017-07-13 16:52:07,2017-07-13 15:52:01,10000.0,11500.0,15,Good,60.1,1,0,4.5,450.0
8a858edd56236fc8015623c3a4f40467,Other,Permanent,32,301988942,7,2017-07-21 09:49:14,2017-07-21 08:49:07,10000.0,10750.0,15,Good,60.12,6,0,30.0,500.0
8a858f9158be26030158cca6f4aa5f6e,Savings,unknown,33,301965334,9,2017-07-05 18:26:23,2017-07-05 17:26:18,20000.0,22250.0,15,Bad,60.08,6,2,19.5,244.0
8a858f3355ae6a610155c900911f5030,Other,Self-Employed,50,301980008,3,2017-07-16 07:58:22,2017-07-16 06:57:59,10000.0,13000.0,30,Good,60.38,2,0,10.0,500.0
8a858e6059e0a7080159e991a6103010,Savings,Permanent,37,301965159,5,2017-07-05 16:32:18,2017-07-05 15:32:12,20000.0,24500.0,30,Good,60.1,2,2,-0.5,-12.0
8a858f1a5ccb60ae015ccf36f02c59b5,Savings,Permanent,35,301966663,2,2017-07-06 15:36:43,2017-07-06 14:36:37,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858ee65be8d42d015bec93bd4c5303,Savings,Permanent,47,301981209,4,2017-07-17 07:44:57,2017-07-17 06:44:49,20000.0,24000.0,30,Good,60.13,3,0,14.5,483.0
8a858f9157f7b967015800b952973dd1,Other,Permanent,51,301999127,3,2017-07-27 16:39:02,2017-07-27 15:37:52,10000.0,11500.0,15,Good,61.17,2,0,9.5,475.0
8a858e8d56adbdae0156b437814d071b,Other,Permanent,45,301988655,2,2017-07-21 05:38:37,2017-07-21 04:38:31,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858f955a61ad4e015a64d0dcbe6714,Savings,Permanent,55,301967115,5,2017-07-06 20:56:29,2017-07-06 19:56:20,10000.0,13000.0,30,Good,60.15,3,1,9.5,238.0
8a858e005c2154c2015c2f5f6aac6594,Savings,Permanent,39,301990112,3,2017-07-21 22:28:16,2017-07-21 21:28:09,10000.0,13000.0,30,Good,60.12,2,0,9.5,475.0
8a858ea55b58f026015b599e472439d2,Savings,Permanent,34,301971655,3,2017-07-10 15:22:51,2017-07-10 14:22:46,10000.0,13000.0,30,Bad,60.08,1,1,-0.5,-25.0
8a858e725c3ae262015c3dfc23de0ccf,Savings,Permanent,35,302001650,3,2017-07-29 06:35:03,2017-07-29 05:34:55,10000.0,13000.0,30,Bad,60.13,1,1,0.0,0.0
8a858edd5c8348c4015c862319f96e04,Savings,Permanent,34,301968003,2,2017-07-07 13:44:26,2017-07-07 12:44:20,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858f1e5add5268015ae7ca38b245d2,Savings,Permanent,36,301958534,5,2017-07-01 05:10:45,2017-07-01 04:09:39,20000.0,24500.0,30,Good,61.1,4,0,20.0,500.0
8a858fcb5b00cc54015b0c32ba401c99,Savings,Student,31,301966898,6,2017-07-06 17:57:53,2017-07-06 16:57:35,10000.0,13000.0,30,Good,60.3,4,1,15.0,300.0
8a858fba5cd5feee015cda4f0fa423b4,Savings,unknown,40,301991730,2,2017-07-23 11:02:49,2017-07-23 10:02:28,10000.0,11500.0,15,Good,60.35,1,0,5.0,500.0
8a858e1d5cd58f9e015cd912f8830794,Savings,Permanent,37,301979854,2,2017-07-15 23:51:08,2017-07-15 22:51:01,10000.0,11500.0,15,Bad,60.12,0,1,-5.0,-500.0
8a858e0b5cf4883c015cf56488eb4d41,Savings,Permanent,49,301981322,2,2017-07-17 08:44:05,2017-07-17 07:43:59,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858ee454da1cbd0154dce7be67210f,Other,Permanent,32,301977549,11,2017-07-14 12:47:09,2017-07-14 11:46:02,40000.0,44000.0,30,Good,61.12,10,0,48.5,484.99999999999994
8a858e945bfdb9e7015bfe5bac2124e2,Savings,unknown,43,301990739,2,2017-07-22 13:06:51,2017-07-22 12:06:44,10000.0,13000.0,30,Good,60.12,1,0,4.5,450.0
8a858fa154e2912f0154fd34e31275c1,Other,Permanent,39,302001157,15,2017-07-28 18:48:49,2017-07-28 17:48:43,40000.0,44000.0,30,Good,60.1,14,0,67.5,482.0
8a858f725b49c0c0015b574551297af8,Savings,Permanent,39,301974365,5,2017-07-12 10:54:33,2017-07-12 09:53:23,20000.0,24500.0,30,Good,61.17,4,0,20.0,500.0
8a858f565b683b56015b7b6b606e1ec9,Savings,Permanent,37,301973408,5,2017-07-11 17:01:12,2017-07-11 16:01:07,20000.0,24500.0,30,Good,60.08,4,0,19.5,488.0
8a858f335c8d9723015c9b0913845868,Savings,Permanent,39,302000580,2,2017-07-28 13:24:35,2017-07-28 12:24:19,10000.0,11500.0,15,Good,60.27,1,0,5.0,500.0
8a858f54592214a001593aa497b31207,Savings,Permanent,42,301986541,2,2017-07-19 22:02:22,2017-07-19 21:02:14,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858faf56b7821c0156c7d9d39142a5,Other,Self-Employed,42,301995023,9,2017-07-25 10:53:58,2017-07-25 09:53:52,20000.0,24500.0,30,Good,60.1,5,3,8.5,106.0
8a858e6d5bb44226015bb467068c0fe2,Savings,Permanent,49,301969089,4,2017-07-08 11:04:11,2017-07-08 10:04:07,20000.0,24500.0,30,Good,60.07,3,0,14.5,483.0
8a858f0c5cc68025015cca6d2f6873fd,Savings,Permanent,45,301997903,2,2017-07-26 22:27:10,2017-07-26 21:27:03,10000.0,13000.0,30,Bad,60.12,0,1,-5.0,-500.0
8a858fea5751aefe01575d9c176d4375,Other,Permanent,44,302002193,5,2017-07-29 13:28:23,2017-07-29 12:28:15,20000.0,24500.0,30,Good,60.13,4,0,20.0,500.0
8a858f3d5add42e2015ae9ab7c277132,Savings,Permanent,37,301989546,6,2017-07-21 15:43:58,2017-07-21 14:43:51,30000.0,34500.0,30,Good,60.12,5,0,24.5,490.00000000000006
8a858f595ccb6f86015ccebe6c7c79d4,Savings,unknown,51,301982157,2,2017-07-17 15:39:18,2017-07-17 14:39:10,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858eb55cf45581015cf4c50f3d4335,Savings,Permanent,47,301994272,2,2017-07-24 21:16:52,2017-07-24 20:16:18,10000.0,13000.0,30,Bad,60.57,1,0,5.0,500.0
8a858f505c7e3a50015c7e8ccaa9285c,Savings,Permanent,39,301970340,2,2017-07-09 15:45:11,2017-07-09 14:45:05,10000.0,13000.0,30,Good,60.1,1,0,4.5,450.0
8a858ecc5b5defb4015b5ea3f3613ec1,Savings,Permanent,37,302001688,4,2017-07-29 07:18:37,2017-07-29 06:17:27,10000.0,11500.0,15,Bad,61.17,1,2,-5.5,-183.0
8a858f855b626c00015b6299c72131ae,Savings,unknown,35,301972619,7,2017-07-11 09:12:14,2017-07-11 08:12:06,30000.0,34500.0,30,Good,60.13,6,0,29.0,483.0
8a858e5b5bd99460015bdf725e143ff4,Savings,Permanent,41,301967889,3,2017-07-07 12:20:59,2017-07-07 11:20:50,10000.0,13000.0,30,Good,60.15,2,0,9.5,475.0
8a858f0056b7cf8e0156c5d74c6a61a6,Other,Student,34,301994154,10,2017-07-24 19:55:21,2017-07-24 18:55:14,15000.0,17250.0,30,Good,60.12,7,2,24.5,272.0
8a858f78550ba10401551c0bf2121570,Savings,Student,35,302001618,16,2017-07-29 05:19:38,2017-07-29 04:19:31,25000.0,27500.0,30,Good,60.12,14,1,63.5,423.00000000000006
